证券代码,证券简称,机构名称,证券类别,上市日期,上市地点,正常上市,摘牌日期,ISIN代码,英文名称,英文简称,成立日期,注册资本,法定代表人,主营业务,经营范围,公司简介,省份,城市,注册地址,办公地址,邮编,公司电话,公司传真,公司电子邮件地址,公司网站,证监会一级行业名称,证监会二级行业名称,申万行业一级名称,申万行业二级名称,申万行业三级名称,董事长,独立董事,总经理,董事会秘书,董秘电话,董秘传真,董秘邮箱,证券事务代表,会计师事务所,律师事务所
600016,民生银行,中国民生银行股份有限公司,A股,2000-12-19,上交所,正常上市,,CNE0000015Y0,"China Minsheng Banking Corp., Ltd.",China Minsheng Banking,1996-02-07,4378241.8502,高迎欣,经营吸收公众存款；发放短期、中期和长期贷款；办理国内外结算；办理票据贴现；发行金融债券等。,（一）吸收公众存款；（二）发放短期、中期和长期贷款；（三）办理国内外结算；（四）办理票据承兑与贴现；（五）发行金融债券；（六）代理发行、代理兑付、承销政府债券；（七）买卖政府债券、金融债券；（八）从事同业拆借；（九）买卖、代理买卖外汇；（十）从事银行卡业务；（十一）提供信用证服务及担保；（十二）代理收付款项及代理保险业务；（十三）提供保管箱服务；（十四）经国务院银行业监督管理机构批准的其他业务。本行经中国人民银行批准，可以经营结汇、售汇业务。,公司系由中华全国工商联负责组建，广州益通集团公司、中国乡镇企业投资开发有限公司、中国煤炭工业进出口总公司、中国船东互保协会、山东泛海集团公司等59家单位作为发起人，按照商业银行法和公司法设立的股份制商业银行。本行于1996年2月7日登记成立，注册资本金为13.80248亿元。经2000年11月27日向社会公开发行人民币普通股35000万股后，公司总股本已达173，024.8万股。,北京,北京市,北京市西城区复兴门内大街二号,北京市西城区复兴门内大街2号民生银行大厦,100031,010-58560666,010-58560690,cmbc@cmbc.com.cn,www.cmbc.com.cn,金融业,货币金融服务,银行,银行,银行,高迎欣,"刘纪鹏,解植春,彭雪峰,刘宁宇,李汉成,曲新久",郑万春,白丹,010-58560666,010-58560690,cmbc@cmbc.com.cn,王洪刚,普华永道中天会计师事务所(特殊普通合伙),国浩律师集团（北京）事务所
600017,日照港,日照港股份有限公司,A股,2006-10-17,上交所,正常上市,,CNE000001P03,"Rizhao Port Co., Ltd.",Rizhao Port,2002-07-15,307565.3888,牟伟,煤炭、矿石等杂货的装卸、堆存等港口业务。,码头和其他港口设施经营；在港区内从事货物装卸、仓储服务；为船舶进出港、靠离码头、移泊提供顶推、拖带等港口拖轮服务；港口机械、设施、设备租赁维修经营；为船舶提供岸电、淡水供应等船舶港口服务；第二类增值电信业务中的因特网接入服务业务。（有效期限以许可证为准）。电力、机电设备及零配件、劳保用品、橡胶制品、五金、办公用品、金属材料、水泥、木材的销售；港区内通信设施维护、维修服务；污水处理；市场营销策划。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"公司（原日照陆桥港业股份有限公司）是经山东省经济体制改革办公室鲁体改函字[2002]30号文件批准，同时取得山东省人民政府颁发的鲁政股字[2002]31号股份有限公司批准证书，以日照港务局（2003年5月16日改制为日照港（集团）有限公司）为主发起人，联合兖矿集团有限公司、中国中煤能源集团公司、淄博矿业集团有限责任公司、山西潞安矿业（集团）有限责任公司、山西晋城无烟煤矿业集团有限责任公司共同发起设立的股份有限公司，于2002年7月15日在山东省工商行政管理局注册成立，取得注册号为3700001807650的企业法人营业执照。2004年11月18日，经公司2004年第三次临时股东大会审议通过，报山东省工商行政管理局核准，公司名称由""日照陆桥港业股份有限公司""变更为""日照港股份有限公司""，并办理工商登记变更，同时领取变更后的企业法人营业执照。2004年1月1日《中华人民共和国港口法》正式实施后，公司依法向山东省交通厅港航局领取《港口经营许可证》，许可证为（日照）港经字（002）号。公司的服务平台--日照港于1980年开始建设，1986年5月正式开始运营。日照港是我国沿海二十个主枢纽港之一，港区陆域范围为1，034公顷，水域范围为300平方公里，营运码头总长为7，817米。目前，日照港共有生产性货运泊位33个，2003年全港共完成吞吐量4，506万吨，2004年共完成吞吐量5，108万吨，2005年共完成吞吐量8，420万吨。公司完整承继了原日照港务局的煤炭、矿石等杂货的中转、装卸、搬运、堆放、仓储等港口资产和业务，目前，煤炭与矿石是公司最主要经营货种，2005年公司泊位完成的全部货物吞吐量为5，496万吨。",山东,日照市,山东省日照市海滨二路,山东省日照市海滨二路,276826,0633-8387350,0633-8387361,rzpcl@rzport.com,www.rzpcl.com,交通运输、仓储和邮政业,水上运输业,交通运输,港口,港口,牟伟,"赵晶,真虹,汪平,李旭修",张茂宗,韦学勤,0633-8388822,0633-8387361,sunyuf@netease.com,王玲玲,致同会计师事务所(特殊普通合伙),金杜律师事务所
600018,上港集团,上海国际港务(集团)股份有限公司,A股,2006-10-26,上交所,正常上市,,CNE0000013N8,"Shanghai International Port (Group) Co., Ltd.",Shanghai International Port,1988-10-21,2317367.465,顾金山,集装箱业务、散杂货业务、港口服务和港口物流业务。,国内外货物（含集装箱）装卸（含过驳）、储存、中转和水陆运输；集装箱拆拼箱、清洗、修理、制造和租赁；国际航运、仓储、保管、加工、配送及物流信息管理；为国际旅客提供候船和上下船舶设施和服务；船舶引水、拖带，船务代理，货运代理；为船舶提供燃物料、生活品供应等船舶港口服务；港口设施租赁；港口信息、技术咨询服务；港口码头建设、管理和经营；港口起重设备、搬运机械、机电设备及配件的批发及进出口（涉及行政许可的凭许可证经营）。,上港集团前身为上海国际港务（集团）有限公司，系经上海市人民政府以沪府[2003]6号《关于同意上海港务局改制为上海国际港务（集团）有限公司的批复》，由原上海港务局于2003年4月4日改制成立，成立时注册资本为50亿元。2005年5月，经中华人民共和国商务部（以下简称“商务部”）以商资批[2005]880号《关于同意设立上海国际港务（集团）股份有限公司的批复》批准，上海国际港务（集团）有限公司改制为股份有限公司，并取得商务部商外资资审字[2005]0150号《中华人民共和国外商投资企业批准证书》。改制后，上港集团的股本总额为1，856，898.298万元，其中：上海市国有资产监督管理委员会（以下简称“上海市国资委”）、上海同盛投资（集团）有限公司、上海国有资产经营有限公司和上海大盛资产有限公司以上海国际港务（集团）有限公司经评估后的净资产1，299，828.809万元出资，并分别持股50％、19％、0.5％和0.5％；招商局码头（上海）有限公司（以下简称“招商局码头”）以外币现汇折合人民币557，069.489万元出资，持股30％。2005年6月22日，安永大华出具了安永大华业字[2005]第0676号验资报告。2005年6月27日，上港集团召开创立大会暨第一次股东大会。2005年7月8日，上港集团取得由上海市工商行政管理局换发的企股沪总字第038738号企业法人营业执照。,上海,上海市,中国（上海）自由贸易试验区同汇路1号综合大楼A区4楼,上海市虹口区东大名路358号国际港务大厦,201308,021-35308688,021-63217936,600018@portshanghai.com.cn,www.portshanghai.com.cn,交通运输、仓储和邮政业,水上运输业,交通运输,港口,港口,顾金山,"邵瑞庆,张建卫,李轶梵,曲林迟",严俊,丁向明,021-35308688,021-35308688,jianght@portshanghai.com.cn,,普华永道中天会计师事务所(特殊普通合伙),
600019,宝钢股份,宝山钢铁股份有限公司,A股,2000-12-12,上交所,正常上市,,CNE0000015R4,Baoshan Iron and Steel Company Limited,Baoshan Iron and Steel,2000-02-03,2226944.765,邹继新,钢铁冶炼、加工，电力、煤炭、工业气体生产等。,钢铁冶炼、加工，电力、煤炭、工业气体生产、码头、仓储、运输等与钢铁相关的业务，技术开发、技术转让、技术服务和技术管理咨询服务，汽车修理，商品和技术的进出口，[有色金属冶炼及压延加工，工业炉窑，金属矿石、煤炭、钢铁、非金属矿石装卸、港区服务，水路货运代理，水路货物装卸联运，船舶代理，国外承包工程劳务合作，国际招标，工程招标代理，国内贸易，对销、转口贸易，废钢，煤炭，燃料油，化学危险品（限批发）]（限分支机构经营）、机动车安检，化工原料及产品的生产和销售。,公司系由上海宝钢集团公司独家发起设立的股份有限公司。经本闪采用网下配售和上网相结合方式公开发行了人民币普通股187，700万股后，公司总股本为1，252，100万股。公司已于2000年11月30日在上海市工商行政管理局办理了工商变更登记手续。,上海,上海市,上海市宝山区富锦路885号宝钢指挥中心,上海市宝山区富锦路885号宝钢指挥中心,201900,021-26647000,021-26646999,ir@baosteel.com,www.baosteel.com,制造业,黑色金属冶炼和压延加工业,钢铁,钢铁,普钢,邹继新,"陆雄文,张克华,田雍,白彦春,谢荣",,王娟,021-26647000,021-26646999,ir@baosteel.com,夏志龙、陶昀,安永华明会计师事务所(特殊普通合伙),竞天公诚律师事务所
600020,中原高速,河南中原高速公路股份有限公司,A股,2003-08-08,上交所,正常上市,,CNE000001FL0,"Henan Zhongyuan Expressway Co., Ltd.",Zhongyuan Expressway,2000-12-28,224737.1832,马沉重,高等级公路、大型和特大型独立桥梁等交通基础设施项目融资、投资、开发建设和经营管理。,高等级公路、大型和特大型独立桥梁等交通基础设施项目投资、经营管理和维护；高科技项目投资、开发；机械设备租赁与修理；汽车配件、公路建筑材料、机电产品（不含汽车）、家具、百货、土特产品、工艺美术品、服装鞋帽、家用电器的销售；卷烟、雪茄烟（凭证），饮食、住宿服务、副食销售（凭证），音像制品、书刊杂志出租、零售（凭证）（以上范围限分支机构经营）；技术服务、咨询服务；车辆清洗服务；货物配送（不含运输）；房屋租赁；加油站设施、设备租赁；实物租赁；高速公路自有产权广告牌租赁、服务区经营管理。（以上范围凡需审批的，未获批准前不得经营）（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,2000年12月，经省政府批复，发展公司作为主发起人以“一路一桥”资产中地方投资所形成的权益作为投入，联合华建中心、高速实业、设计院、公路港四家法人单位以发起设立方式设立了公司。股份公司于2000年12月27日召开了创立大会暨首届股东大会，并于2000年12月28日在河南省工商行政管理局办理了工商注册登记，注册资本为77，000万元，工商注册登记号为“[豫工商企]4100001005398”。,河南,郑州市,河南省郑州市金水区徐庄东路97号牛顿国际B座3楼H11,河南省郑州市郑东新区农业东路100号,450002,0371-67717696,0371-87166809,zygs600020@163.com,www.zygs.com,交通运输、仓储和邮政业,道路运输业,交通运输,高速公路,高速公路,马沉重,"陈荫三,李华杰,赵虎林,马恒运",王铁军,杨亚子,0371-67717696、0371-67717695,0371-87166814、0371-87160371,zygs600020@163.com,李全召,中勤万信会计师事务所(特殊普通合伙),北京市嘉源律师事务所
600021,上海电力,上海电力股份有限公司,A股,2003-10-29,上交所,正常上市,,CNE000001G53,"Shanghai Electric Power Co., Ltd.",Shanghai Electric Power,1998-06-12,261716.4197,胡建东,从事火力发电厂的运营，向用户提供电力和热力产品。,电力的开发、建设、经营及管理；组织电力、热力生产、销售自产产品；电力企业内部电力人员技能培训；合同能源管理；电力工程施工总承包；机电安装工程施工总承包（待取得相关建筑业资质后开展经营业务）；招投标代理；新能源与可再生能源项目开发及应用；煤炭经销；电力及相关业务的科技开发与咨询服务；整体煤气化联合循环发电项目的技术开发与技术咨询服务；自有物业管理；电力及合同能源管理相关的设备、装置、检测仪器及零部件等商品的进出口和自有技术的出口（国家限定公司经营或禁止进出口的商品和技术除外）；承包境外工程和境内国际招标工程；对外派遣境外工程及境外电站运行管理及维护所需的劳务人员；仓储。,公司是经国家经济体制改革委员会批准，于1998年6月4日设立的。注册资本为132，350.5万元。公司目前的股东为中国电力投资集团公司和上海华东电力发展公司，中国电力投资集团公司持有公司股份100，945.5万股，占总股本的76.27％；上海华东电力发展公司持有公司股份31，405万股，占总股本的23.73％。公司现有4家全资电厂，分别为杨树浦发电厂、南市发电厂、闵行发电厂、吴泾热电厂。公司还持有上海外高桥发电有限责任公司51%和上海吴泾第二发电有限责任公司49％的股权。,上海,上海市,上海市中山南路268号,上海市中山南路268号36层,200010,021-23108718,021-23108717,sepco@shanghaipower.com,www.shanghaipower.com,电力、热力、燃气及水生产和供应业,电力、热力生产和供应业,公用事业,电力,火电,胡建东,"于新阳,朱祚云,唐忆文,李孝如,徐允人",魏居亮,夏梅兴,021-23108718,021-23108717,sepco@shanghaipower.com,邹忆,信永中和会计师事务所(特殊普通合伙),北京市君合律师事务所
600022,山东钢铁,山东钢铁股份有限公司,A股,2004-06-29,上交所,正常上市,,CNE000001JV1,Shandong Iron and Steel Company Ltd.,Shandong Iron and Steel,2000-12-29,1094654.9616,王向东,以生产、销售钢材、钢坯等钢铁产品为主。,钢铁冶炼、加工及技术咨询服务，钢材、大锻件、焦炭及炼焦化产品、水渣和炼钢副产品的生产及销售，铁矿石及类似矿石销售，自营进出口业务，专用铁路运输；许可证批准范围内的危险化学品生产、销售（禁止储存），煤气供应，发电，供热，供水。,济南钢铁股份有限公司是经山东省体改办鲁体改函字[2000]第40号文批准，以济南钢铁集团总公司为主发起人，联合莱芜钢铁集团有限公司、山东黄金集团有限公司、山东金岭铁矿和山东省耐火原材料公司，以发起设立方式组建的股份有限公司。集团公司以其下属的原料厂、第一烧结厂、第二烧结厂、球团厂、第一炼铁厂、第一炼钢厂、中板厂、第一小型轧钢厂、中厚板厂共9个生产厂的生产经营性资产以及销售公司、原料处、材料处的部分资产出资，经山东省国有资产管理办公室鲁资字[2000]14号文《关于济南钢铁集团总公司资产评估审核意见的通知》确认净资产为108，681.12万元，折合为71，084.31万股，占总股本的98.73%；莱芜钢铁集团有限公司以货币资金投入500万元，折合327.03万股，占总股本的0.45%；山东黄金集团有限公司、山东金岭铁矿和山东耐火原材料公司以货币资金各投入300万元，分别折合196.22万股，各占总股本的0.27%。,山东,济南市,山东省济南市钢城区府前大街99号,山东省济南市钢城区府前大街99号,271104,0531-77920789,0531-77920789,sdgt600022@126.com,www.jigang.com.cn,制造业,黑色金属冶炼和压延加工业,钢铁,钢铁,普钢,王向东,"刘冰,王国栋,马建春,胡元木,徐金梧",吕铭,金立山,0531-77920798,0531-77920789,sdgt600022@126.com,郭允义,信永中和会计师事务所(特殊普通合伙),齐鲁律师事务所
600023,浙能电力,浙江浙能电力股份有限公司,A股,2013-12-19,上交所,正常上市,,CNE100001SP3,"Zhejiang Zheneng Electric Power Co., Ltd.",Zheneng Electric Power,1992-03-14,1360068.9988,孙玮恒,电力、燃气及水的生产和供应,电力开发，经营管理，电力及节能技术的研发、技术咨询、节能产品销售，电力工程、电力环保工程的建设与监理，电力设备检修，售电服务（凭许可证经营），冷、热、热水、蒸汽的销售，电力及节能技术的研发、技术咨询，合同能源管理。,公司的前身为浙江省电力开发有限公司，经浙江省国有资产监督管理委员会《关于浙江省电力开发有限公司整体变更设立为浙江浙能电力股份有限公司的批复》(浙国资企改[2011]27号)批准，于2011年10月31日整体变更为股份有限公司。公司在浙江省工商行政管理局注册登记，取得营业执照，注册号330000000045902。,浙江,杭州市,浙江省杭州市天目山路152号浙能大厦2楼,浙江省杭州市西湖区教工路18号世贸丽晶城欧美中心D区14层,310007,0571-87210223,0571-89938659,zzep@zjenergy.com.cn,www.zzepc.com.cn,电力、热力、燃气及水生产和供应业,电力、热力生产和供应业,公用事业,电力,火电,孙玮恒,程金华,虞国平,曹路,0571-87210223,0571-89938659,zzep@zjenergy.com.cn,叶少锋,普华永道中天会计师事务所（特殊普通合伙）,北京市金杜律师事务所
600025,华能水电,华能澜沧江水电股份有限公司,A股,2017-12-15,上交所,正常上市,,CNE100002T71,Huaneng Lancang River Hydropower Inc.,Huaneng Hydropower,2001-02-08,1800000.0,袁湘华,水力发电项目的开发、投资、建设、运营与管理。,国内外电力等能源资源的开发、建设、生产、经营和产品销售；电力等能源工程的投资、咨询、检修、维护及管理服务；对相关延伸产业的投资、开发、建设、生产、经营和产品销售；物资采购、销售及进出口业务。,"澜沧江有限于2014年8月1日召开了2014年第三次临时股东会审议通过了《关于华能澜沧江水电有限公司整体变更设立股份公司方案的议案》，由澜沧江有限原有股东作为发起人，以经审计的账面净资产折股，采取整体变更方式设立股份公司；审计评估基准日为2013年12月31日。2014年10月14日，澜沧江有限的全体股东作为股份公司的发起人签署了《发起人协议》，对股份公司的发起设立事项做出约定。2014年12月3日，国务院国资委下发《关于华能澜沧江水电股份有限公司（筹）国有股权管理有关问题的批复》（国资产权〔2014〕1113号），同意华能澜沧江水电有限公司整体变更为华能澜沧江水电股份有限公司（筹）的国有股权管理方案。根据中天运会计师事务所（特殊普通合伙）出具的审计报告，截至2013年12月31日，澜沧江有限净资产为2,814,685.89万元，按1:0.5436的比例折为股份公司股本，共计15,300,000,000股。2014年12月24日，股份公司召开了创立大会，并于2015年1月15日在云南省工商局完成了备案登记，领取了注册号为530000000002166号的《营业执照》。",云南,昆明市,云南省昆明市官渡区世纪城中路1号,云南省昆明市官渡区世纪城中路1号,650214,0871-67216608,0871-67217564,hnsd@lcjsd.cn,www.hnlcj.cn,电力、热力、燃气及水生产和供应业,电力、热力生产和供应业,公用事业,电力,水电,袁湘华,"郑冬渝,杨先明,杨勇,毛付根,段万春",孙卫,邓炳超,0871-67216608,0871-67217564,hnsd@lcjsd.cn,孙文伟,天职国际会计师事务所(特殊普通合伙),北京市海问律师事务所
600026,中远海能,中远海运能源运输股份有限公司,A股,2002-05-23,上交所,正常上市,,CNE000001BD6,"COSCO SHIPPING Energy Transportation Co., Ltd.",COSCO Shipping Energy,1996-07-26,476269.1885,刘汉波,海洋货物运输，主要运输货种是油品和以煤炭为主的干散货物，主要运输地区在中国沿海。,主营沿海、远洋、长江货物运输，船舶租赁，货物代理、代运业务；兼营船舶买卖、集装箱修造、船舶配备件代购代销，船舶技术咨询和转让；国内沿海散货船、油船海务管理、机务管理及船舶检修、保养；国际船舶管理业务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,"公司的前身是上海海兴轮船股份有限公司（下称＂海兴轮船＂），海兴轮船主要以华东地区沿海货运为主，兼营远洋客货运输，是华东地区最大的煤炭、原油水路运输商。海兴轮船是国务院证券委员会确定的第二批境外上市试点企业，经国家体改委（94）54号文批准，由上海海运独家发起设立。公司成立时的总股本为14亿元，全部界定为国有法人股。1994年6月18日，经国务院证券委员会证委发（94）13号文批准，海兴轮船于1994年11月1日公开发行108,000万股H股，并于1994年11月11日在香港联交所上市。",上海,上海市,中国（上海）自由贸易试验区业盛路188号A-1015室,上海市虹口区东大名路670号,200080,021-65967678,021-65966160,ir.energy@coscoshipping.com,energy.coscoshipping.com,交通运输、仓储和邮政业,水上运输业,交通运输,航运,航运,刘汉波,"黄伟德,李润生,赵劲松",朱迈进,李倬琼,021-65967678,021-65966160,ir.energy@coscoshipping.com,马国强,信永中和会计师事务所(特殊普通合伙),上海泛亚律师事务所
600027,华电国际,华电国际电力股份有限公司,A股,2005-02-03,上交所,正常上市,,CNE000001LJ2,Huadian Power International Corporation Limited,Huadian Power International,1994-06-28,986297.6653,丁焕德,提供电力和热力。,建设、经营管理发电厂和其他与发电相关的产业，电力业务相关的技术服务、信息咨询，电力、热力产品购销及服务，电力工程设计、施工，配电网经营。,公司于1994年6月28日在中国山东省济南市由山东电力、山东省国际信托投资公司（曾更名为山东省国际信托投资有限公司，现名为山东省国际信托有限公司）、中国电力信托投资有限公司、山东鲁能开发总公司(曾更名为山东鲁能集团总公司、山东鲁能集团有限公司，现名为山东鲁能发展集团有限公司)、枣庄市基本建设投资公司共同发起设立，设立时股本总额为382，505.62万元。1999年6月30日，公司在香港联交所发行H股并上市。发行后，公司总股本525，608.42万股。2003年4月1日，山东电力持有的公司53.56%的股权划转给华电集团。华电集团成为公司第一大股东。,山东,济南市,山东省济南市经十路14800号,北京市西城区宣武门内大街2号,100031,010-83567888,010-83567963,hdpi@hdpi.com.cn,www.hdpi.com.cn,电力、热力、燃气及水生产和供应业,电力、热力生产和供应业,公用事业,电力,火电,丁焕德,"王大树,李兴春,宗文龙,丰镇平",罗小黔,张戈临,010-83567779,010-83567967,zhoulq@hdpi.com.cn,,立信会计师事务所(特殊普通合伙),海问律师事务所
